icsd_ids,formula,material_id,nelements,nsites
107524,La1In6Ni3,mp-607848,3,20
107525,Eu1Al1,mp-1189619,2,20
107528,U1Be13,mp-1163,2,28
631817,Ga2Fe1Se4,mp-1078053,3,7
107529,Rb2As2Pt1,mp-13445,3,10
238612,As2O3,mp-2184,2,20
107544,Al2Cu1,mp-998,2,6
107550,Co2P1,mp-13446,2,9
631838,Tm2Ga2Fe15,mp-1203778,3,38
107553,Dy2Ga9Ru3,mp-22627,3,28
107555,K4Ga1Au8,mp-31484,3,26
107556,Na2Sn3Au1,mp-570351,3,24
631854,Y2Ga2Fe15,mp-1188725,3,19
631856,Zr6Ga2Fe1,mp-1080526,3,9
107569,Cs1Na1Te1,mp-5339,3,6
631857,Zr1Ga6Fe6,mp-1103910,3,13
107571,Eu1Sn1Pt1,mp-608517,3,12
107572,Ga5Pd13,mp-31485,2,18
107574,Zn1Rh1,mp-6938,2,2
107575,Zn13Rh1,mp-13447,2,14
107576,Zn11Rh2,mp-13448,2,26
238651,As2O3,mp-1195383,2,120
107579,Mg7Si8O24,mp-1200145,3,156
107586,Ni9Bi1Te1S8,mp-1189904,4,19
107587,Bi3Te2S1,mp-1103410,3,12
107590,Sc5Bi3,mp-607138,2,32
107591,Hf1Sb1,mp-13450,2,12
107594,Dy2Sb5,mp-13451,2,28
107606,Cu2Sn1S3,mp-10519,3,12
107607,Yb1Ga5,mp-570425,2,12
107609,Be1Pd2,mp-13452,2,3
107610,Be1Pd3,mp-13453,2,8
238682,Tl1In1Hg1S3,mp-1190524,4,24
107616,K2Sn1Bi1,mp-31486,3,16
107617,La1Ti1Ge1,mp-20756,3,6
107618,Ce1Ti1Ge1,mp-19860,3,6
107619,Sm1Ti1Ge1,mp-5919,3,6
238697,Pu1P1O4,mp-1190526,3,24
238698,Sm1Si1Ni4,mp-1070955,3,6
107630,Mn2Zn1O4,mp-18751,3,14
238704,La1Bi2Au1,mp-1078401,3,8
238705,Ce1Bi2Au1,mp-1078370,3,8
238706,Pr1Bi2Au1,mp-1078315,3,8
238707,Pr1Bi2Au1,mp-1078315,3,8
238708,Sm1Bi2Au1,mp-1080419,3,8
107638,Y1V1O4,mp-19133,3,12
238712,Ba4Fe3Se10,mp-1195255,3,34
238713,Ba1Fe2Se4,mp-1077893,3,7
238720,Ca3B1I3N2,mp-1195197,4,36
107648,Dy1Al2,mp-803,2,6
107679,Bi3P2O10,mp-1205424,3,30
107688,Tb2Mn3Si5,mp-639228,3,40
107690,Ca4Hg9,mp-12541,2,52
107691,Zr2Sb1,mp-31379,2,6
107692,Zr1Sb1,mp-569671,2,8
238770,Fe13O19,mp-1195927,2,32
107713,Al3Ni2,mp-1057,2,5
107715,Th7Fe3,mp-18014,2,20
107720,Al2Si2O11,mp-1103571,3,15
238794,Rb1Pr1Nb2O7,mp-1190185,4,22
107733,Gd1Mg2Ag1,mp-20149,3,4
238815,Sr2Cd1W1O6,mp-19014,4,20
107746,Ba1Al9Ni2,mp-12549,3,12
107751,Ce1Al20Cr2,mp-3910,3,46
632040,Hf1Fe1Ge2,mp-1203443,3,48
107756,Fe1Si2O6,mp-1203128,3,36
632046,Ho1Fe1Ge2,mp-1080783,3,8
107762,Ce1Al20Cr2,mp-3910,3,46
632057,Lu1Fe1Ge2,mp-973954,3,8
632071,Nb1Fe6Ge6,mp-19887,3,13
107788,Al1Cu1Pt2,mp-12550,3,4
632077,Nd1Fe1Ge2,mp-1078997,3,8
107804,Er3Al2Ni6,mp-17141,3,22
632092,Np1Fe2Ge2,mp-672953,3,5
632096,Pr1Fe1Ge2,mp-978101,3,8
238885,La1Cu3Ru4O12,mp-680690,4,20
107814,Al1V1Fe2,mp-5778,3,4
238895,Pr1Cu3Ru4O12,mp-1105109,4,20
632114,Sc1Fe1Ge1,mp-9549,3,9
632115,Sc1Fe1Ge2,mp-1201682,3,48
107828,Hf1Al1,mp-249,2,4
107834,Ho1Al3,mp-898,2,20
107845,Mg3Mn2Al18,mp-684027,3,46
632136,Tb1Fe1Ge2,mp-1078707,3,8
238922,U3Fe2Ge7,mp-1095452,3,12
107850,Mg3Ti2Al18,mp-684031,3,46
632141,Ti1Fe6Ge6,mp-22130,3,13
107856,Nb3Al1,mp-796,2,8
107857,Nb1Al3,mp-1842,2,4
370002,K8In11,mp-582929,2,38
370003,Yb2Ag7,mp-569486,2,18
370004,Sr1Ga2Au2,mp-12780,3,10
370005,Ca1In1Cu4,mp-570769,3,6
632148,Tm1Fe1Ge2,mp-971806,3,8
632145,Ti1Fe1Ge2,mp-1199430,3,48
107864,Pr1Al2Ni3,mp-10897,3,6
370009,K8Tl11,mp-569570,2,38
632153,U2Fe15Ge2,mp-1204045,3,38
107867,Pr1Al3,mp-12553,2,8
370012,Sc1Al2Ni1,mp-12781,3,8
370014,Yb1Al2Ni1,mp-12782,3,8
370015,Ca1Al1Au1,mp-568424,3,12
632162,Y1Fe1Ge2,mp-1095063,3,8
370021,Sr1Cd2Ga2,mp-12783,3,5
107878,Sc1Al3,mp-2121,2,4
632167,Zr1Fe6Ge6,mp-981356,3,13
370026,Rb2In3,mp-571505,2,10
370027,Yb1Al1Au1,mp-12784,3,12
107883,Al1Sn1,mp-7760,2,2
370028,Yb1Al1Pd1,mp-569338,3,12
632172,Hf2Fe1,mp-2754,2,24
107887,Sr1Al4,mp-2775,2,5
107888,Ta2Al1,mp-639874,2,30
370032,K49Tl108,mp-640333,2,157
107889,Ta1Al3,mp-869,2,4
107891,Ti1Al1,mp-1953,2,2
370033,Rb8In11,mp-640712,2,38
632181,Lu1Fe2,mp-2463,2,6
370034,Gd2Al9Ir3,mp-569472,3,28
107892,Ti1Al3,mp-542915,2,4
370036,Ca1Al1Pd1,mp-571039,3,12
370035,Rb8Tl11,mp-542781,2,38
370040,Tb1In1Co2,mp-20346,3,8
370041,Zr2In5Ni1,mp-602268,3,32
238974,Np1B2C1,mp-1095351,3,12
238975,Pu1B2C1,mp-1095228,3,12
632194,Nd2Fe17H3,mp-1190611,3,22
632196,Nd2Fe17H3,mp-1190611,3,22
238982,K1Ba1As1O4,mp-1192590,4,28
632200,Sc1Fe2,mp-1190697,2,24
412222,Ce3Si2S8Cl1,mp-542133,4,28
107915,Ca1As1Au1,mp-3927,3,6
107916,B6As1,mp-624,2,14
632205,Sc1Fe2,mp-1095443,2,12
107918,Cd3As2,mp-1372,2,40
632210,Sm1Fe2,mp-1729,2,6
632211,Sr2Fe1H6,mp-1078746,3,9
632212,Tb1Fe2,mp-589,2,6
239000,Li4Ca1B2O6,mp-557467,4,26
107928,K1Ga1S2,mp-17650,3,32
107932,Li1Co1As1,mp-20698,3,6
107934,Cr1As1,mp-568565,2,4
632228,Y1Fe2,mp-1570,2,6
632229,Y6Fe23,mp-30641,2,29
107941,Eu1Cu1As1,mp-22277,3,6
107943,Sr1Cu1As1,mp-12557,3,6
632231,Y2Fe17,mp-1196012,2,38
632233,Y6Fe23,mp-30641,2,29
107946,Ga1As1,mp-2534,2,2
632234,Y1Fe2,mp-1570,2,6
107954,Li1Mg1As1,mp-12558,3,3
107955,Mn1As1Pd2,mp-12559,3,4
107965,V1As1Rh1,mp-20395,3,12
107971,Ce1Cu5Au1,mp-12562,3,28
239045,Sr1C4O4F6,mp-1194723,4,90
239046,Ba1C4O4F6,mp-1194836,4,90
632263,Hf1Fe1Si1,mp-1102314,3,12
239048,Ce6Mg23C1,mp-1192742,3,30
239049,Ce6Mg23As1,mp-1192664,3,30
239050,Ce6Mg23Ge1,mp-1192839,3,30
239051,Ce6Mg23P1,mp-1192963,3,30
239052,Ce6Mg23Sb1,mp-1192592,3,30
239053,Ce6Mg23Si1,mp-1192551,3,30
239054,Ce6Mg23Sn1,mp-1192818,3,30
239055,Gd6Mg23C1,mp-1192643,3,30
107984,Er1Ge1Au1,mp-12563,3,6
239056,La6Mg23C1,mp-1192607,3,30
239057,La6Mg23P1,mp-1192616,3,30
239058,La6Mg23Sb1,mp-1192585,3,30
239060,Pr6Mg23C1,mp-1192470,3,30
239061,Sm6Mg23C1,mp-1192593,3,30
239062,Ba1Te2O6,mp-27254,3,18
412236,Sb3Au3F22,mp-554764,3,112
239059,Nd6Mg23C1,mp-1192447,3,30
107996,Li1Sb1Au1,mp-12564,3,3
107998,Mn1Au4,mp-12565,2,5
108001,Na1Au2,mp-1052,2,6
239082,Ba3Al4Pt4,mp-1190157,3,22
239083,Ag1P15,mp-1195243,2,32
239084,Na1P15,mp-1194653,2,32
108022,Zn1Au1,mp-1684,2,2
239095,Na2Nb4Se4O19,mp-1192640,4,29
239096,Na1Nb1Se2O7,mp-1190450,4,22
108025,Zr2Au1,mp-2348,2,3
108027,Be2B1,mp-1432,2,3
108032,Ce2Fe14B1,mp-4459,3,68
108033,Cr2Co21B6,mp-542727,3,29
239108,Ti4Pb2O9F2,mp-1105287,4,17
108036,Co21B6Mo2,mp-542728,3,29
239112,Na4Mg1Ge2Se6,mp-1103730,4,13
239113,Na4Mg1Si2Se6,mp-1103351,4,13
108041,Dy3Ni13B2,mp-542729,3,18
108063,Lu1B2Ru3,mp-5578,3,6
108064,Mg1B2,mp-763,2,3
108068,Nb1B2,mp-450,2,3
108069,Nd1B6,mp-1929,2,7
108071,Nd1B2Rh3,mp-3055,3,6
108072,Ni2B1,mp-2536,2,6
108073,Pr1B4,mp-12569,2,20
108085,Ta1B2,mp-1108,2,3
108086,Th1B12,mp-12570,2,13
239159,Tm1In1Pd1,mp-1078235,3,9
632376,Pr6In1Fe13,mp-1196352,3,40
239160,Tm1Ag1Sn1,mp-2990,3,9
108090,B1W2,mp-1113,2,6
108093,Ba1Cu13,mp-642,2,28
108097,Ba1Te1,mp-2600,2,2
239169,Ga2B3O8,mp-1195223,3,52
108099,Ce1Be13,mp-457,2,28
108103,Hf1Be1Si1,mp-12571,3,6
108105,Ce1Bi1,mp-639445,2,2
108108,In2Bi1,mp-571172,2,3
108112,Li1Mg1Bi1,mp-570213,3,3
239185,Ca2Mg3Si1,mp-1095343,3,12
239193,Ca1Mg1Ge1,mp-15641,3,12
108125,Sm1Bi1,mp-22873,2,2
108128,Ca1Pd3C1,mp-12572,3,5
108129,Co3Sn1C1,mp-20679,3,5
108130,Dy2C1,mp-12574,2,3
108131,Er1Rh3C1,mp-568727,3,5
108134,Hf1C1,mp-21075,2,2
239213,C50Cl11,mp-1195608,2,244
108145,Ca1Rh2,mp-571262,2,6
108146,Ca1Ir2,mp-570436,2,6
108147,Ca1Pt2,mp-842,2,6
108148,Sr1Pt2,mp-1349,2,6
108149,Ba1Rh2,mp-568430,2,6
632443,Li2Fe1S2,mp-754407,3,5
239234,Pr3Si2B1O10,mp-1196034,4,128
108172,Ce1P2,mp-568080,2,12
108175,Y11Ni60C6,mp-570148,3,77
239247,Na1B5H8O13,mp-1195228,4,108
108177,Pa1C1,mp-567580,2,2
108178,Pd3Pb1C1,mp-21031,3,5
108179,Sn1Pt3C1,mp-20446,3,5
108181,Pu1Rh3C1,mp-510492,3,5
108183,Pu1Ru3C1,mp-19828,3,5
108187,Tb2C1,mp-692,2,3
632480,Lu1Fe6Sn6,mp-1104975,3,13
108193,V8C7,mp-542730,2,60
108194,W2C1,mp-2034,2,12
108192,V2C1,mp-20648,2,12
108201,Ca1Pb3,mp-20549,2,4
108205,Gd1Cd1Cu1,mp-21458,3,9
239278,Li1La1O2,mp-1020057,3,16
108208,Eu1Cd11,mp-583684,2,24
108212,Gd1Cd1,mp-1031,2,2
108215,Cd1In2S4,mp-559200,3,14
239291,As1Pd5,mp-2512,2,12
108223,Li2Cd1Sn1,mp-12580,3,4
412284,Re1Se4Cl6,mp-680308,3,44
108230,Cd1S1,mp-370,2,2
239305,Bi1Pd1Se1,mp-1095370,3,12
239308,Tl4Pb1Se3,mp-1195087,3,32
239309,Sr1Er2O4,mp-560445,3,28
108240,Ce2Co17,mp-2216,2,38
108250,Ce5Ge3,mp-510493,2,16
108259,Ce3Pb1,mp-570018,2,4
239333,Ni3Se4Cl2O10,mp-1105005,4,38
239335,Ni5Se4Cl2O12,mp-1194971,4,46
239336,Ni1Se1O3,mp-572987,3,80
108265,Ce1Se2,mp-1320,2,12
108267,Ce5Si3,mp-570175,2,16
412294,Mg1Cu1Sb1,mp-3522,3,3
108275,Dy1Co3,mp-568945,2,12
108276,Dy2Co17,mp-569638,2,38
239354,Si1Br3,mp-1078181,2,8
239355,Si1I3,mp-1078195,2,8
239357,Sr2Rh1O4,mp-757102,3,28
108289,Co2Ge1,mp-1667,2,6
239362,Sn1N2F6,mp-1078294,3,9
108292,Sm3Co2Ge4,mp-567997,3,9
108294,Hf1Co1Sb1,mp-571185,3,3
108298,Sm2In3Co9,mp-1103832,3,14
108317,Zr1Co1Sb1,mp-22377,3,3
108323,U6Co1,mp-582635,2,14
108324,Y2Co17,mp-570718,2,38
108340,Th2Cr1N3,mp-12584,3,6
108343,Nd1Cr2Si2,mp-570399,3,5
239415,Ti8Bi1O7,mp-1105121,3,16
108348,Cr1Rh3,mp-12585,2,4
632646,Fe1Mo1P1,mp-1102843,3,12
239434,Mn1Pb2W1O6,mp-1195092,4,40
632656,Fe1Mo6S8,mp-1103998,3,15
108368,Dy1Ga2Cu3,mp-568354,3,6
239441,Eu1In8Ir2,mp-1194923,3,44
239442,Sr1In8Ir2,mp-1194987,3,44
108374,Eu1Cu1,mp-639675,2,2
108375,Eu1Cu5,mp-2066,2,6
108380,In1Cu1Pt2,mp-639659,3,4
108392,Nb1Cu3S4,mp-5621,3,8
632686,Zr9Fe1Mo4,mp-1193832,3,28
108398,Zr4Cu1P1,mp-581733,3,12
632692,Nb3Fe3N1,mp-1194201,3,28
632693,Nb4Fe2N1,mp-1194188,3,28
108406,Ta1Cu3Se4,mp-4081,3,8
632695,Nd2Fe17N3,mp-4383,3,22
108413,Sm1Cu1,mp-12586,2,2
632713,Pr2Fe17N3,mp-1190963,3,22
108427,Dy1Si2Rh2,mp-2893,3,5
108433,Er1Te3,mp-569701,2,8
108434,Eu1Sn1,mp-567833,2,4
108435,Eu1Sn3,mp-20387,2,4
108442,Fe2Ge1,mp-568258,2,3
108444,La1Fe2Ge2,mp-20527,3,5
632740,Ta4Fe2N1,mp-1193073,3,28
632743,Tb2Fe17N3,mp-1191945,3,22
108465,Fe1Rh1,mp-1918,2,2
632763,Y2Fe17,mp-1196012,2,38
632764,Y2Fe17,mp-1196012,2,38
632766,Y2Fe17,mp-1196012,2,38
632768,Zr4Fe2N1,mp-1193097,3,28
108480,Ho5Ga3,mp-570816,2,16
239560,Ba1Fe3P3O12,mp-1194498,4,38
239561,Ba1Ge3,mp-1105500,2,16
108492,Ti1Ga1Rh1,mp-567679,3,3
239566,Na2U1Te1O7,mp-1190512,4,22
239570,K2Sc1P2Se7,mp-1195538,4,48
108499,V6Ga5,mp-571557,2,22
108500,Gd1Ge1,mp-19918,2,4
632794,Nb1Fe1P1,mp-1102980,3,12
632799,Nb2Fe1S4,mp-1193958,3,28
632800,Nb4Fe1S8,mp-1193686,3,26
108512,La1Ge1,mp-21345,2,8
108514,Mg2Ge1,mp-250,2,6
108517,Mn5Ge3,mp-617291,2,16
108521,Nb3Ge1,mp-571322,2,4
108534,Li2H2Pd1,mp-644389,3,5
108535,Mn1H1,mp-24416,2,4
108537,Mo1H1,mp-24417,2,4
239610,Pr1Se2,mp-1190410,2,24
108539,Zr1H2,mp-24286,2,3
108545,Yb1Hg1Pb1,mp-571493,3,6
108547,Ho1Sb1Pd1,mp-567418,3,3
108550,Lu1In1Pt1,mp-569848,3,9
108555,Pr2In1,mp-19854,2,6
108557,Tl1In1S2,mp-22566,3,4
239632,K2Zn1Sn2Se6,mp-1195072,4,44
239633,Na2Zn1Ge2Se6,mp-1190476,4,22
108565,Fe2Re3,mp-639789,2,20
108567,Y2In1,mp-21294,2,6
239640,Nb1Br4,mp-1080428,2,10
108568,Sc1Ir3,mp-12593,2,4
632859,Nd1Fe4P12,mp-16431,3,17
108571,La1Ni1Sn1,mp-12613,3,12
632861,Nd2Fe12P7,mp-510028,3,21
239644,Nd2Ir2O7,mp-1190299,3,22
108583,Mg1Sc1,mp-1174,2,2
239656,Hf1Si1Pt1,mp-10456,3,12
632873,Nd2Fe15Si2,mp-1205374,3,19
239657,Hf1Ge1Pt1,mp-21340,3,12
108589,Nd1Mn2,mp-569334,2,12
108590,Mn1Si1Ni1,mp-567353,3,6
108593,Mn1Si1Rh1,mp-22565,3,12
239665,K3Zn2Cl7,mp-1190451,3,24
108596,Sc1Mn2,mp-2039,2,12
239669,Sr2Cr1Os1O6,mp-1078354,4,10
108608,Mo1Rh1,mp-12595,2,4
108629,Nb3Si1,mp-1004,2,4
239702,Na2Ga2Ge1S6,mp-1190388,4,22
239705,Na2Zn1Ge2S6,mp-1190399,4,22
239706,Na2Cd1Ge2S6,mp-1190146,4,22
239707,Na2In2Si1S6,mp-1190138,4,22
239708,Na2In2Ge1S6,mp-1190145,4,22
239710,Sr2W1O5,mp-772676,3,32
108640,Ni12P5,mp-2790,2,17
108642,Ni1Pb1,mp-569446,2,4
108650,Y2Ni7,mp-574339,2,18
108651,W1O3,mp-19390,2,4
108656,Ta1P1,mp-12597,2,4
239747,Mg1V1Ag1O4,mp-1192534,4,28
239750,Sr5V3Br1O12,mp-1195674,4,42
108683,Pr1Pt2,mp-1061,2,6
108684,Pr1Pt3,mp-12598,2,4
108685,Pr1Pt5,mp-1037,2,6
239758,Sr1Ge3,mp-1105296,2,16
108686,Pr3Pt4,mp-570734,2,14
108688,Pr1Re2,mp-570811,2,6
108689,Pr1Rh2,mp-2529,2,6
108690,Pr1Ru2,mp-2665,2,6
239764,Na1Y1B4H16,mp-1194788,4,44
108693,Pr1Sn3,mp-376,2,4
108699,Pr1Tl1,mp-12599,2,2
108700,Pr1Tl3,mp-2026,2,4
108701,Pr2Tl1,mp-12600,2,6
108702,Pr3Tl1,mp-693,2,4
108703,Pr5Tl3,mp-570469,2,16
108706,Pr1Zn1,mp-460,2,2
108708,Pr1Zn5,mp-12602,2,6
108710,Sc1Sn1Pt1,mp-12603,3,3
108712,Th1Sn1Pt1,mp-19886,3,3
108717,Er2Fe14B1,mp-3680,3,68
239790,B2Pb2O5,mp-1192421,3,27
108721,Re1Si2,mp-12605,2,3
108722,Si1Rh1,mp-818,2,8
108723,Ti1Si1Rh1,mp-672645,3,12
239798,Na5Li1Mo9O30,mp-1195001,4,90
108726,Yb1Rh1,mp-567089,2,2
108728,Yb1Ru1,mp-567116,2,2
108732,Zr1S1,mp-1925,2,2
108739,Ti1Se2,mp-2194,2,3
108741,Ta3Si1,mp-568646,2,32
108742,Ta5Si3,mp-1989,2,16
239816,Na1Sb1O6,mp-1194956,3,32
108747,Sm1Sn3,mp-2484,2,4
108760,Pr1Pt1,mp-12607,2,4
239834,Na7Fe4As6O24,mp-1195747,4,82
108767,Ti2Ni1H1,mp-644259,3,32
108768,Zr4Fe2H2O1,mp-644763,4,36
108770,Nb8Zn4C3,mp-672681,3,30
108775,Cu1Pt7,mp-12608,2,8
108776,Li1Ca6Ge1,mp-12609,3,8
108778,K1Y3F10,mp-2943,3,28
108781,K3Na26In48,mp-684127,3,154
108782,K29Na1Hg48,mp-684037,3,156
108785,Pd17Se15,mp-21765,2,64
633075,Pr1Fe4P12,mp-16430,3,17
633076,Pr2Fe12P7,mp-1191863,3,21
108795,Tl1Cu6S4,mp-557929,3,11
108796,Ca3Ga8,mp-12611,2,11
633086,Fe1P1S1,mp-1101971,3,12
239874,Cs2Ag1Bi1Cl6,mp-1078258,4,10
108804,K2Ti1O1F4,mp-556623,4,128
633093,Fe1P1Se1,mp-1103067,3,12
108806,Pr2Ta2Cl2O7,mp-559702,4,13
108807,Nd2Ta2Cl2O7,mp-559243,4,13
108808,Ca1Ta4O11,mp-3079,3,32
633099,Sm2Fe12P7,mp-1191147,3,21
633100,Sm1Fe1P1,mp-978695,3,6
108812,Fe2P1O5,mp-18830,3,16
239886,B1H1Pb2O4,mp-1105235,4,16
108816,Na1Ti2Ga5O12,mp-554441,4,40
108817,Na1Cr1O2,mp-578604,3,16
108818,K1Cr1O2,mp-546552,3,4
108819,Li4W1O5,mp-555377,3,20
633107,Tb2Fe12P7,mp-1191561,3,21
633112,Tm2Fe12P7,mp-1190707,3,21
108826,O3V1Sr1,mp-18717,3,5
633115,U1Fe2P2,mp-570631,3,5
108830,Ti3V2O9,mp-698211,3,28
108831,Ba1Y2Cu1O5,mp-542733,4,36
633120,Yb2Fe12P7,mp-1191755,3,21
108833,Na2V1S2O9,mp-555266,4,56
633122,Zr1Fe4P2,mp-1105063,3,14
108837,Na2P1H5O6,mp-698223,4,112
108838,Na2P1H3O5,mp-644245,4,22
108839,Na2P1H15O11,mp-708993,4,116
108841,Ba1Mn1F4,mp-556850,3,12
108847,Ba3Ag2,mp-12612,2,15
108849,Ta2Pt3S8,mp-560046,3,26
108856,Na1U1O3,mp-5788,3,20
108857,Ag3Se1N1O3,mp-6476,4,16
108861,Ru1O2,mp-825,2,6
108864,K1Eu1P4O12,mp-560292,4,36
108865,Ca2Cu1,mp-12614,2,12
108866,U1Ge2Pd2,mp-4297,3,5
108867,U1Si2Pd2,mp-4793,3,5
108868,U1Si2Rh2,mp-5556,3,5
633160,Pr1Fe4Sb12,mp-1188509,3,17
108872,Ge3Bi4O12,mp-23560,3,38
108874,Li1Ta1O3,mp-3666,3,10
108875,Mo1O2,mp-510536,2,12
108873,Si3Bi4O12,mp-23331,3,38
108882,Mo1,mp-129,1,1
108888,Tb1Be13,mp-12615,2,28
633177,Pr6Tl1Fe13,mp-1201794,3,40
108890,La5Sn3,mp-510494,2,16
108891,Pr5Sn3,mp-570696,2,16
108892,Ni3Pb2Se2,mp-19747,3,7
108893,Tl2Ni3S2,mp-554212,3,7
108894,In2Ni3S2,mp-20708,3,7
108895,Ni3Pb2S2,mp-22596,3,7
108897,Pr1Al1,mp-568417,2,8
108899,K3Sm1N6,mp-1080840,3,10
108903,O3Cr1Sr1,mp-20029,3,5
108904,K4Re2Cl10O1,mp-557320,4,17
108905,Fe2O3,mp-565814,2,40
108909,Rb2Zn1N4,mp-1193186,3,28
108910,Cs2Na1V1F6,mp-561500,4,20
108915,Cd1I2,mp-570511,2,15
240006,Na10Ca1Sn12,mp-30252,3,23
240007,Na10Sr1Sn12,mp-30253,3,23
108935,K3Mn1O4,mp-19140,3,32
108937,Rb1Co1O2,mp-704992,3,64
240009,Cs6Zn1Ge8,mp-619101,3,45
108934,K3Cr1O4,mp-19414,3,16
108938,Eu1Cl1F1,mp-556382,3,6
108941,Rh2O3,mp-542734,2,10
108936,K3V1O4,mp-560869,3,32
240016,Ba3Li4Sn8,mp-30254,3,15
240017,Cs3Bi2,mp-574498,2,10
633234,Fe1Sn1Rh2,mp-1018062,3,4
240027,Na26Cd141,mp-680434,2,167
240028,Cs4Pb9,mp-574070,2,52
108957,Ca1Hf4O9,mp-558164,3,112
240030,Cs1Na2Si17,mp-4877,3,40
240029,K4Pb9,mp-680443,2,52
108963,Mg1Sb2O6,mp-3653,3,18
108964,Co1Sb2O6,mp-21908,3,36
240037,Rb3Hg20,mp-11026,2,46
240038,Cs3Hg20,mp-11027,2,46
108967,Mg1P2O10,mp-1204335,3,52
240039,K3Hg11,mp-11028,2,14
240040,Cs5Hg19,mp-542239,2,24
108969,Nd1Te1F1,mp-12621,3,6
108966,Bi3Pt3O11,mp-560373,3,68
108968,Nd1Se1F1,mp-12620,3,6
240045,Mg21Zn25,mp-570025,2,92
240046,Li17Sn4,mp-573471,2,105
240048,K4Sn9,mp-570900,2,52
108979,Nd2S3,mp-438,2,20
240052,Ba1Ag2,mp-1077322,2,6
240052,Ba1Ag2,mp-1241,2,3
240053,K23Na8Cd12In48,mp-633668,4,91
108983,V1P1O5,mp-559299,3,14
240056,Gd1Al1Pd1,mp-20058,3,9
108986,U2Te1O2,mp-12625,3,5
108988,Sn1As1O4,mp-1179370,3,24
108990,Sr1Pd1F4,mp-12622,3,12
108991,Ba1Pd1F4,mp-12623,3,12
108992,Pd1Pb1F4,mp-20805,3,12
412437,Sn1Hg1P14,mp-16403,3,64
108995,Mn2Ge1O4,mp-20223,3,28
108996,Bi1Rh1O3,mp-573119,3,20
108999,Ag4Te1Cl2O6,mp-738646,4,52
109005,K2Sr1Be2F8,mp-12626,4,13
109010,Hg1I1Br1,mp-570172,3,6
240091,Sm1Ga2Pd2,mp-30909,3,5
240092,Mg2Ga5Cu6,mp-30910,3,39
240094,Nd12Co6Sn1,mp-510232,3,19
412443,Gd1Mg1Pt1,mp-22028,3,9
240097,Dy1Co1Sn2,mp-20579,3,8
240096,Tb1Co1Sn2,mp-30911,3,8
240099,Er1Co1Sn2,mp-30913,3,8
109049,K1C1N2O4,mp-555541,4,32
633338,Tl1Fe2S2,mp-12091,3,5
109059,La3Ta1O7,mp-31415,3,22
240132,Sr3In11,mp-567822,2,14
240131,Sr1In4,mp-22466,2,5
240136,U1Al4Co1,mp-30914,3,18
109067,Eu1S1O4,mp-616175,3,24
109068,Mg1Se1O4,mp-560670,3,24
109069,Cu1Se1O4,mp-554040,3,24
240142,Eu5Ga9,mp-1193741,2,28
109071,Mn1Se1O4,mp-555327,3,12
109072,Co1Se1O4,mp-551407,3,12
240144,Y1Mn6Sn6,mp-22260,3,13
109074,Eu1C1O3,mp-554518,3,20
109076,Sr1Tc1O3,mp-12631,3,5
109077,Ba1Tc1O3,mp-555174,3,30
109078,Tc1Pb1O3,mp-687205,3,20
109079,Sm2Tc2O7,mp-558131,3,22
109080,Dy2Tc2O7,mp-558960,3,22
109081,Er2Tc2O7,mp-557806,3,22
240157,Ca5Mn1Pb3,mp-680842,3,18
240158,Ca5Fe1Pb3,mp-686764,3,18
109087,Li3Bi1O4,mp-557738,3,32
240161,Ce1Ga6Pd1,mp-580215,3,8
240162,La1Ga6Pd1,mp-30919,3,8
109090,Li3U1O4,mp-551675,3,8
240163,Ce4Al23Ni6,mp-582245,3,33
109093,Ti1Zn2O4,mp-542737,3,28
240166,Ti8In5,mp-1205133,2,52
109092,Li3V1O4,mp-581162,3,32
109097,Mg5In2,mp-22570,2,14
240170,Ho6Co1Bi2,mp-30922,3,9
240169,Y6Co1Bi2,mp-30921,3,9
109098,S1N1,mp-542738,2,32
109100,Fe3C1,mp-510623,2,16
240171,Tm6Co1Bi2,mp-569871,3,9
109105,Hf2Al3,mp-846,2,10
240179,Ga5Rh3,mp-30923,2,16
109107,Al12Re1,mp-1648,2,13
240180,Tb1Mn6Sn6,mp-20780,3,13
109110,Co21Sn2B6,mp-542739,3,29
109109,Bi1Rh1,mp-1064554,2,4
109111,Mn5B2P1,mp-12633,3,16
109112,Ni21Sn2B6,mp-21573,3,29
240184,Ho1Mn6Sn6,mp-20630,3,13
109116,U1Fe1C2,mp-22753,3,8
109117,Sc6Si7Ni16,mp-5382,3,29
109118,Ti6Co16Si7,mp-672677,3,29
109119,Zr6Co16Si7,mp-672680,3,29
109120,Hf6Co16Si7,mp-672689,3,29
109121,Ta6Co16Si7,mp-570661,3,29
109122,Sc6Ni16Ge7,mp-570547,3,29
109123,Ti6Ni16Ge7,mp-582759,3,29
633412,Zr5Fe1Sb3,mp-1189764,3,18
109125,Hf6Ni16Ge7,mp-580092,3,29
109124,Nb6Ni16Ge7,mp-672653,3,29
240197,Zn1Ni3Sb2,mp-11620,3,6
240198,Zn1Ni1Sb1,mp-11621,3,3
109127,Zr6Ni16Ge7,mp-672651,3,29
240201,In3Ir1,mp-636498,2,16
240202,Ho8Mg12Zn61,mp-567204,3,81
109132,Ti1Au4,mp-12635,2,5
109126,Ta6Ni16Ge7,mp-582719,3,29
109128,Nb6Co16Ge7,mp-580140,3,29
109129,Hf6Co16Ge7,mp-672657,3,29
